Model,Product,Month,Payment_SAR,Principal_SAR,Interest_SAR,Balance_SAR
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),40,2932.49,2610.67,321.82,74779.99
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),41,2932.49,2621.53,310.96,72158.46
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),42,2932.49,2632.43,300.06,69526.04
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),43,2932.49,2643.37,289.11,66882.66
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),44,2932.49,2654.37,278.12,64228.3
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),45,2932.49,2665.4,267.08,61562.89
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),46,2932.49,2676.49,256.0,58886.41
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),47,2932.49,2687.62,244.87,56198.79
BYD Sealion 7 (Perf. AWD),Auto Flex (48m),48,56432.49,2698.79,233.69,53500.0
BYD Han (Standard),Loan (60m),1,2866.22,2234.49,631.73,149685.51
BYD Han (Standard),Loan (60m),2,2866.22,2243.78,622.44,147441.73
BYD Han (Standard),Loan (60m),3,2866.22,2253.11,613.11,145188.62
BYD Han (Standard),Loan (60m),4,2866.22,2262.48,603.74,142926.14
BYD Han (Standard),Loan (60m),5,2866.22,2271.89,594.33,140654.26
BYD Han (Standard),Loan (60m),6,2866.22,2281.33,584.89,138372.92
BYD Han (Standard),Loan (60m),7,2866.22,2290.82,575.4,136082.1
BYD Han (Standard),Loan (60m),8,2866.22,2300.35,565.87,133781.75
BYD Han (Standard),Loan (60m),9,2866.22,2309.91,556.31,131471.84
BYD Han (Standard),Loan (60m),10,2866.22,2319.52,546.7,129152.32
BYD Han (Standard),Loan (60m),11,2866.22,2329.16,537.06,126823.16
BYD Han (Standard),Loan (60m),12,2866.22,2338.85,527.37,124484.31
BYD Han (Standard),Loan (60m),13,2866.22,2348.57,517.65,122135.74
BYD Han (Standard),Loan (60m),14,2866.22,2358.34,507.88,119777.39
BYD Han (Standard),Loan (60m),15,2866.22,2368.15,498.07,117409.25
BYD Han (Standard),Loan (60m),16,2866.22,2378.0,488.23,115031.25
BYD Han (Standard),Loan (60m),17,2866.22,2387.88,478.34,112643.37
BYD Han (Standard),Loan (60m),18,2866.22,2397.81,468.41,110245.56
BYD Han (Standard),Loan (60m),19,2866.22,2407.78,458.44,107837.77
BYD Han (Standard),Loan (60m),20,2866.22,2417.8,448.43,105419.97
BYD Han (Standard),Loan (60m),21,2866.22,2427.85,438.37,102992.12
BYD Han (Standard),Loan (60m),22,2866.22,2437.95,428.28,100554.18
BYD Han (Standard),Loan (60m),23,2866.22,2448.08,418.14,98106.09
BYD Han (Standard),Loan (60m),24,2866.22,2458.26,407.96,95647.83
BYD Han (Standard),Loan (60m),25,2866.22,2468.49,397.74,93179.34
BYD Han (Standard),Loan (60m),26,2866.22,2478.75,387.47,90700.59
BYD Han (Standard),Loan (60m),27,2866.22,2489.06,377.16,88211.53
BYD Han (Standard),Loan (60m),28,2866.22,2499.41,366.81,85712.13
BYD Han (Standard),Loan (60m),29,2866.22,2509.8,356.42,83202.32
BYD Han (Standard),Loan (60m),30,2866.22,2520.24,345.98,80682.08
BYD Han (Standard),Loan (60m),31,2866.22,2530.72,335.5,78151.37
BYD Han (Standard),Loan (60m),32,2866.22,2541.24,324.98,75610.12
BYD Han (Standard),Loan (60m),33,2866.22,2551.81,314.41,73058.31
BYD Han (Standard),Loan (60m),34,2866.22,2562.42,303.8,70495.89
BYD Han (Standard),Loan (60m),35,2866.22,2573.08,293.15,67922.82
BYD Han (Standard),Loan (60m),36,2866.22,2583.78,282.45,65339.04
BYD Han (Standard),Loan (60m),37,2866.22,2594.52,271.7,62744.52
BYD Han (Standard),Loan (60m),38,2866.22,2605.31,260.91,60139.21
BYD Han (Standard),Loan (60m),39,2866.22,2616.14,250.08,57523.07
BYD Han (Standard),Loan (60m),40,2866.22,2627.02,239.2,54896.05
BYD Han (Standard),Loan (60m),41,2866.22,2637.95,228.28,52258.1
BYD Han (Standard),Loan (60m),42,2866.22,2648.92,217.31,49609.18
BYD Han (Standard),Loan (60m),43,2866.22,2659.93,206.29,46949.25
BYD Han (Standard),Loan (60m),44,2866.22,2670.99,195.23,44278.26
BYD Han (Standard),Loan (60m),45,2866.22,2682.1,184.12,41596.16
BYD Han (Standard),Loan (60m),46,2866.22,2693.25,172.97,38902.91
BYD Han (Standard),Loan (60m),47,2866.22,2704.45,161.77,36198.46
BYD Han (Standard),Loan (60m),48,2866.22,2715.7,150.53,33482.77
BYD Han (Standard),Loan (60m),49,2866.22,2726.99,139.23,30755.78
BYD Han (Standard),Loan (60m),50,2866.22,2738.33,127.89,28017.45
BYD Han (Standard),Loan (60m),51,2866.22,2749.72,116.51,25267.73
BYD Han (Standard),Loan (60m),52,2866.22,2761.15,105.07,22506.58
BYD Han (Standard),Loan (60m),53,2866.22,2772.63,93.59,19733.95
BYD Han (Standard),Loan (60m),54,2866.22,2784.16,82.06,16949.79
BYD Han (Standard),Loan (60m),55,2866.22,2795.74,70.48,14154.05
BYD Han (Standard),Loan (60m),56,2866.22,2807.36,58.86,11346.68
BYD Han (Standard),Loan (60m),57,2866.22,2819.04,47.18,8527.65
BYD Han (Standard),Loan (60m),58,2866.22,2830.76,35.46,5696.88
BYD Han (Standard),Loan (60m),59,2866.22,2842.53,23.69,2854.35
BYD Han (Standard),Loan (60m),60,2866.22,2854.35,11.87,0.0
BYD Han (Standard),Auto Flex (48m),1,2602.24,1970.5,631.73,149949.5
BYD Han (Standard),Auto Flex (48m),2,2602.24,1978.7,623.54,147970.8
BYD Han (Standard),Auto Flex (48m),3,2602.24,1986.93,615.31,145983.87
BYD Han (Standard),Auto Flex (48m),4,2602.24,1995.19,607.05,143988.68
BYD Han (Standard),Auto Flex (48m),5,2602.24,2003.49,598.75,141985.2
BYD Han (Standard),Auto Flex (48m),6,2602.24,2011.82,590.42,139973.38
BYD Han (Standard),Auto Flex (48m),7,2602.24,2020.18,582.06,137953.2
BYD Han (Standard),Auto Flex (48m),8,2602.24,2028.58,573.66,135924.61
BYD Han (Standard),Auto Flex (48m),9,2602.24,2037.02,565.22,133887.6
BYD Han (Standard),Auto Flex (48m),10,2602.24,2045.49,556.75,131842.11
BYD Han (Standard),Auto Flex (48m),11,2602.24,2053.99,548.24,129788.11
BYD Han (Standard),Auto Flex (48m),12,2602.24,2062.54,539.7,127725.58
BYD Han (Standard),Auto Flex (48m),13,2602.24,2071.11,531.13,125654.46
BYD Han (Standard),Auto Flex (48m),14,2602.24,2079.73,522.51,123574.74
BYD Han (Standard),Auto Flex (48m),15,2602.24,2088.37,513.86,121486.36
BYD Han (Standard),Auto Flex (48m),16,2602.24,2097.06,505.18,119389.31
BYD Han (Standard),Auto Flex (48m),17,2602.24,2105.78,496.46,117283.53
BYD Han (Standard),Auto Flex (48m),18,2602.24,2114.53,487.7,115169.0
BYD Han (Standard),Auto Flex (48m),19,2602.24,2123.33,478.91,113045.67
BYD Han (Standard),Auto Flex (48m),20,2602.24,2132.16,470.08,110913.51
BYD Han (Standard),Auto Flex (48m),21,2602.24,2141.02,461.22,108772.49
BYD Han (Standard),Auto Flex (48m),22,2602.24,2149.93,452.31,106622.56
BYD Han (Standard),Auto Flex (48m),23,2602.24,2158.87,443.37,104463.7
BYD Han (Standard),Auto Flex (48m),24,2602.24,2167.84,434.39,102295.85
BYD Han (Standard),Auto Flex (48m),25,2602.24,2176.86,425.38,100118.99
BYD Han (Standard),Auto Flex (48m),26,2602.24,2185.91,416.33,97933.08
BYD Han (Standard),Auto Flex (48m),27,2602.24,2195.0,407.24,95738.08
BYD Han (Standard),Auto Flex (48m),28,2602.24,2204.13,398.11,93533.96
BYD Han (Standard),Auto Flex (48m),29,2602.24,2213.29,388.95,91320.66
BYD Han (Standard),Auto Flex (48m),30,2602.24,2222.5,379.74,89098.17
BYD Han (Standard),Auto Flex (48m),31,2602.24,2231.74,370.5,86866.43
BYD Han (Standard),Auto Flex (48m),32,2602.24,2241.02,361.22,84625.41
BYD Han (Standard),Auto Flex (48m),33,2602.24,2250.34,351.9,82375.07
BYD Han (Standard),Auto Flex (48m),34,2602.24,2259.7,342.54,80115.38
BYD Han (Standard),Auto Flex (48m),35,2602.24,2269.09,333.15,77846.28
BYD Han (Standard),Auto Flex (48m),36,2602.24,2278.53,323.71,75567.76
BYD Han (Standard),Auto Flex (48m),37,2602.24,2288.0,314.24,73279.75
BYD Han (Standard),Auto Flex (48m),38,2602.24,2297.52,304.72,70982.24
BYD Han (Standard),Auto Flex (48m),39,2602.24,2307.07,295.17,68675.17
BYD Han (Standard),Auto Flex (48m),40,2602.24,2316.66,285.57,66358.5
BYD Han (Standard),Auto Flex (48m),41,2602.24,2326.3,275.94,64032.21
BYD Han (Standard),Auto Flex (48m),42,2602.24,2335.97,266.27,61696.23
BYD Han (Standard),Auto Flex (48m),43,2602.24,2345.68,256.55,59350.55
BYD Han (Standard),Auto Flex (48m),44,2602.24,2355.44,246.8,56995.11
BYD Han (Standard),Auto Flex (48m),45,2602.24,2365.23,237.0,54629.88
BYD Han (Standard),Auto Flex (48m),46,2602.24,2375.07,227.17,52254.81
BYD Han (Standard),Auto Flex (48m),47,2602.24,2384.95,217.29,49869.86
BYD Han (Standard),Auto Flex (48m),48,50077.24,2394.86,207.38,47475.0
BYD Han (Premium),Loan (60m),1,3394.49,2646.32,748.17,177273.68
BYD Han (Premium),Loan (60m),2,3394.49,2657.33,737.16,174616.35
BYD Han (Premium),Loan (60m),3,3394.49,2668.38,726.11,171947.98
BYD Han (Premium),Loan (60m),4,3394.49,2679.47,715.02,169268.51
BYD Han (Premium),Loan (60m),5,3394.49,2690.61,703.87,166577.89
BYD Han (Premium),Loan (60m),6,3394.49,2701.8,692.69,163876.09
BYD Han (Premium),Loan (60m),7,3394.49,2713.04,681.45,161163.06
BYD Han (Premium),Loan (60m),8,3394.49,2724.32,670.17,158438.74
BYD Han (Premium),Loan (60m),9,3394.49,2735.65,658.84,155703.09
BYD Han (Premium),Loan (60m),10,3394.49,2747.02,647.47,152956.07
BYD Han (Premium),Loan (60m),11,3394.49,2758.45,636.04,150197.62
BYD Han (Premium),Loan (60m),12,3394.49,2769.92,624.57,147427.71
BYD Han (Premium),Loan (60m),13,3394.49,2781.43,613.05,144646.27
BYD Han (Premium),Loan (60m),14,3394.49,2793.0,601.49,141853.27
BYD Han (Premium),Loan (60m),15,3394.49,2804.61,589.87,139048.66
BYD Han (Premium),Loan (60m),16,3394.49,2816.28,578.21,136232.38
BYD Han (Premium),Loan (60m),17,3394.49,2827.99,566.5,133404.39
BYD Han (Premium),Loan (60m),18,3394.49,2839.75,554.74,130564.64
BYD Han (Premium),Loan (60m),19,3394.49,2851.56,542.93,127713.08
BYD Han (Premium),Loan (60m),20,3394.49,2863.41,531.07,124849.67
BYD Han (Premium),Loan (60m),21,3394.49,2875.32,519.17,121974.35
BYD Han (Premium),Loan (60m),22,3394.49,2887.28,507.21,119087.07
BYD Han (Premium),Loan (60m),23,3394.49,2899.28,495.2,116187.79
BYD Han (Premium),Loan (60m),24,3394.49,2911.34,483.15,113276.45
BYD Han (Premium),Loan (60m),25,3394.49,2923.45,471.04,110353.0
BYD Han (Premium),Loan (60m),26,3394.49,2935.6,458.88,107417.39
BYD Han (Premium),Loan (60m),27,3394.49,2947.81,446.68,104469.58
BYD Han (Premium),Loan (60m),28,3394.49,2960.07,434.42,101509.52
BYD Han (Premium),Loan (60m),29,3394.49,2972.38,422.11,98537.14
BYD Han (Premium),Loan (60m),30,3394.49,2984.74,409.75,95552.4
BYD Han (Premium),Loan (60m),31,3394.49,2997.15,397.34,92555.25
BYD Han (Premium),Loan (60m),32,3394.49,3009.61,384.88,89545.64
BYD Han (Premium),Loan (60m),33,3394.49,3022.13,372.36,86523.51
BYD Han (Premium),Loan (60m),34,3394.49,3034.69,359.79,83488.82
BYD Han (Premium),Loan (60m),35,3394.49,3047.31,347.17,80441.5
BYD Han (Premium),Loan (60m),36,3394.49,3059.99,334.5,77381.52
BYD Han (Premium),Loan (60m),37,3394.49,3072.71,321.78,74308.81
BYD Han (Premium),Loan (60m),38,3394.49,3085.49,309.0,71223.32
BYD Han (Premium),Loan (60m),39,3394.49,3098.32,296.17,68125.0
BYD Han (Premium),Loan (60m),40,3394.49,3111.2,283.29,65013.8
BYD Han (Premium),Loan (60m),41,3394.49,3124.14,270.35,61889.66
BYD Han (Premium),Loan (60m),42,3394.49,3137.13,257.36,58752.53
BYD Han (Premium),Loan (60m),43,3394.49,3150.18,244.31,55602.35
BYD Han (Premium),Loan (60m),44,3394.49,3163.28,231.21,52439.08
BYD Han (Premium),Loan (60m),45,3394.49,3176.43,218.06,49262.65
BYD Han (Premium),Loan (60m),46,3394.49,3189.64,204.85,46073.01
BYD Han (Premium),Loan (60m),47,3394.49,3202.9,191.59,42870.11
BYD Han (Premium),Loan (60m),48,3394.49,3216.22,178.27,39653.89
BYD Han (Premium),Loan (60m),49,3394.49,3229.59,164.89,36424.3
BYD Han (Premium),Loan (60m),50,3394.49,3243.02,151.46,33181.27
BYD Han (Premium),Loan (60m),51,3394.49,3256.51,137.98,29924.76
BYD Han (Premium),Loan (60m),52,3394.49,3270.05,124.44,26654.71
BYD Han (Premium),Loan (60m),53,3394.49,3283.65,110.84,23371.07
BYD Han (Premium),Loan (60m),54,3394.49,3297.3,97.18,20073.76
BYD Han (Premium),Loan (60m),55,3394.49,3311.01,83.47,16762.75
BYD Han (Premium),Loan (60m),56,3394.49,3324.78,69.71,13437.96
BYD Han (Premium),Loan (60m),57,3394.49,3338.61,55.88,10099.36
BYD Han (Premium),Loan (60m),58,3394.49,3352.49,42.0,6746.86
BYD Han (Premium),Loan (60m),59,3394.49,3366.43,28.06,3380.43
BYD Han (Premium),Loan (60m),60,3394.49,3380.43,14.06,0.0
BYD Han (Premium),Auto Flex (48m),1,3081.85,2333.68,748.17,177586.32
BYD Han (Premium),Auto Flex (48m),2,3081.85,2343.39,738.46,175242.93
BYD Han (Premium),Auto Flex (48m),3,3081.85,2353.13,728.72,172889.8
BYD Han (Premium),Auto Flex (48m),4,3081.85,2362.92,718.93,170526.88
BYD Han (Premium),Auto Flex (48m),5,3081.85,2372.74,709.11,168154.14
BYD Han (Premium),Auto Flex (48m),6,3081.85,2382.61,699.24,165771.53
BYD Han (Premium),Auto Flex (48m),7,3081.85,2392.52,689.33,163379.01
BYD Han (Premium),Auto Flex (48m),8,3081.85,2402.47,679.38,160976.54
BYD Han (Premium),Auto Flex (48m),9,3081.85,2412.46,669.39,158564.09
BYD Han (Premium),Auto Flex (48m),10,3081.85,2422.49,659.36,156141.6
BYD Han (Premium),Auto Flex (48m),11,3081.85,2432.56,649.29,153709.04
BYD Han (Premium),Auto Flex (48m),12,3081.85,2442.68,639.17,151266.36
BYD Han (Premium),Auto Flex (48m),13,3081.85,2452.83,629.02,148813.53
BYD Han (Premium),Auto Flex (48m),14,3081.85,2463.03,618.82,146350.49
BYD Han (Premium),Auto Flex (48m),15,3081.85,2473.28,608.57,143877.22
BYD Han (Premium),Auto Flex (48m),16,3081.85,2483.56,598.29,141393.66
BYD Han (Premium),Auto Flex (48m),17,3081.85,2493.89,587.96,138899.77
BYD Han (Premium),Auto Flex (48m),18,3081.85,2504.26,577.59,136395.51
BYD Han (Premium),Auto Flex (48m),19,3081.85,2514.67,567.18,133880.84
BYD Han (Premium),Auto Flex (48m),20,3081.85,2525.13,556.72,131355.71
BYD Han (Premium),Auto Flex (48m),21,3081.85,2535.63,546.22,128820.08
BYD Han (Premium),Auto Flex (48m),22,3081.85,2546.17,535.68,126273.9
BYD Han (Premium),Auto Flex (48m),23,3081.85,2556.76,525.09,123717.14
BYD Han (Premium),Auto Flex (48m),24,3081.85,2567.39,514.46,121149.75
BYD Han (Premium),Auto Flex (48m),25,3081.85,2578.07,503.78,118571.68
BYD Han (Premium),Auto Flex (48m),26,3081.85,2588.79,493.06,115982.89
BYD Han (Premium),Auto Flex (48m),27,3081.85,2599.55,482.3,113383.33
BYD Han (Premium),Auto Flex (48m),28,3081.85,2610.36,471.49,110772.97
BYD Han (Premium),Auto Flex (48m),29,3081.85,2621.22,460.63,108151.75
BYD Han (Premium),Auto Flex (48m),30,3081.85,2632.12,449.73,105519.63
BYD Han (Premium),Auto Flex (48m),31,3081.85,2643.06,438.79,102876.57
BYD Han (Premium),Auto Flex (48m),32,3081.85,2654.06,427.8,100222.51
BYD Han (Premium),Auto Flex (48m),33,3081.85,2665.09,416.76,97557.42
BYD Han (Premium),Auto Flex (48m),34,3081.85,2676.17,405.68,94881.24
BYD Han (Premium),Auto Flex (48m),35,3081.85,2687.3,394.55,92193.94
BYD Han (Premium),Auto Flex (48m),36,3081.85,2698.48,383.37,89495.46
BYD Han (Premium),Auto Flex (48m),37,3081.85,2709.7,372.15,86785.77
BYD Han (Premium),Auto Flex (48m),38,3081.85,2720.97,360.88,84064.8
BYD Han (Premium),Auto Flex (48m),39,3081.85,2732.28,349.57,81332.52
BYD Han (Premium),Auto Flex (48m),40,3081.85,2743.64,338.21,78588.88
BYD Han (Premium),Auto Flex (48m),41,3081.85,2755.05,326.8,75833.82
BYD Han (Premium),Auto Flex (48m),42,3081.85,2766.51,315.34,73067.32
BYD Han (Premium),Auto Flex (48m),43,3081.85,2778.01,303.84,70289.3
BYD Han (Premium),Auto Flex (48m),44,3081.85,2789.56,292.29,67499.74
BYD Han (Premium),Auto Flex (48m),45,3081.85,2801.16,280.69,64698.58
BYD Han (Premium),Auto Flex (48m),46,3081.85,2812.81,269.04,61885.76
BYD Han (Premium),Auto Flex (48m),47,3081.85,2824.51,257.34,59061.25
BYD Han (Premium),Auto Flex (48m),48,59306.85,2836.25,245.6,56225.0
BYD Han (Performance),Loan (60m),1,3545.42,2763.99,781.43,185156.01
BYD Han (Performance),Loan (60m),2,3545.42,2775.48,769.94,182380.53
BYD Han (Performance),Loan (60m),3,3545.42,2787.02,758.4,179593.51
BYD Han (Performance),Loan (60m),4,3545.42,2798.61,746.81,176794.9
BYD Han (Performance),Loan (60m),5,3545.42,2810.25,735.17,173984.65
BYD Han (Performance),Loan (60m),6,3545.42,2821.94,723.49,171162.71
BYD Han (Performance),Loan (60m),7,3545.42,2833.67,711.75,168329.04
BYD Han (Performance),Loan (60m),8,3545.42,2845.45,699.97,165483.59
BYD Han (Performance),Loan (60m),9,3545.42,2857.29,688.14,162626.31
BYD Han (Performance),Loan (60m),10,3545.42,2869.17,676.25,159757.14
BYD Han (Performance),Loan (60m),11,3545.42,2881.1,664.32,156876.04
BYD Han (Performance),Loan (60m),12,3545.42,2893.08,652.34,153982.96
BYD Han (Performance),Loan (60m),13,3545.42,2905.11,640.31,151077.85
BYD Han (Performance),Loan (60m),14,3545.42,2917.19,628.23,148160.66
BYD Han (Performance),Loan (60m),15,3545.42,2929.32,616.1,145231.34
BYD Han (Performance),Loan (60m),16,3545.42,2941.5,603.92,142289.84
BYD Han (Performance),Loan (60m),17,3545.42,2953.73,591.69,139336.11
BYD Han (Performance),Loan (60m),18,3545.42,2966.02,579.41,136370.09
BYD Han (Performance),Loan (60m),19,3545.42,2978.35,567.07,133391.75
BYD Han (Performance),Loan (60m),20,3545.42,2990.73,554.69,130401.01
BYD Han (Performance),Loan (60m),21,3545.42,3003.17,542.25,127397.84
BYD Han (Performance),Loan (60m),22,3545.42,3015.66,529.76,124382.18
BYD Han (Performance),Loan (60m),23,3545.42,3028.2,517.22,121353.98
BYD Han (Performance),Loan (60m),24,3545.42,3040.79,504.63,118313.19
BYD Han (Performance),Loan (60m),25,3545.42,3053.44,491.99,115259.76
BYD Han (Performance),Loan (60m),26,3545.42,3066.13,479.29,112193.62
BYD Han (Performance),Loan (60m),27,3545.42,3078.88,466.54,109114.74
BYD Han (Performance),Loan (60m),28,3545.42,3091.69,453.74,106023.06
BYD Han (Performance),Loan (60m),29,3545.42,3104.54,440.88,102918.51
BYD Han (Performance),Loan (60m),30,3545.42,3117.45,427.97,99801.06
BYD Han (Performance),Loan (60m),31,3545.42,3130.42,415.01,96670.65
BYD Han (Performance),Loan (60m),32,3545.42,3143.43,401.99,93527.21
BYD Han (Performance),Loan (60m),33,3545.42,3156.5,388.92,90370.71
BYD Han (Performance),Loan (60m),34,3545.42,3169.63,375.79,87201.08
BYD Han (Performance),Loan (60m),35,3545.42,3182.81,362.61,84018.27
BYD Han (Performance),Loan (60m),36,3545.42,3196.05,349.38,80822.22
BYD Han (Performance),Loan (60m),37,3545.42,3209.34,336.09,77612.89
BYD Han (Performance),Loan (60m),38,3545.42,3222.68,322.74,74390.21
BYD Han (Performance),Loan (60m),39,3545.42,3236.08,309.34,71154.13
BYD Han (Performance),Loan (60m),40,3545.42,3249.54,295.88,67904.59
BYD Han (Performance),Loan (60m),41,3545.42,3263.05,282.37,64641.54
BYD Han (Performance),Loan (60m),42,3545.42,3276.62,268.8,61364.91
BYD Han (Performance),Loan (60m),43,3545.42,3290.25,255.18,58074.67
BYD Han (Performance),Loan (60m),44,3545.42,3303.93,241.49,54770.74
BYD Han (Performance),Loan (60m),45,3545.42,3317.67,227.76,51453.08
BYD Han (Performance),Loan (60m),46,3545.42,3331.46,213.96,48121.61
BYD Han (Performance),Loan (60m),47,3545.42,3345.32,200.11,44776.3
BYD Han (Performance),Loan (60m),48,3545.42,3359.23,186.19,41417.07
BYD Han (Performance),Loan (60m),49,3545.42,3373.2,172.23,38043.88
BYD Han (Performance),Loan (60m),50,3545.42,3387.22,158.2,34656.65
BYD Han (Performance),Loan (60m),51,3545.42,3401.31,144.11,31255.35
BYD Han (Performance),Loan (60m),52,3545.42,3415.45,129.97,27839.89
BYD Han (Performance),Loan (60m),53,3545.42,3429.65,115.77,24410.24
BYD Han (Performance),Loan (60m),54,3545.42,3443.92,101.51,20966.33
BYD Han (Performance),Loan (60m),55,3545.42,3458.24,87.18,17508.09
BYD Han (Performance),Loan (60m),56,3545.42,3472.62,72.8,14035.47
BYD Han (Performance),Loan (60m),57,3545.42,3487.06,58.36,10548.42
BYD Han (Performance),Loan (60m),58,3545.42,3501.56,43.86,7046.86
BYD Han (Performance),Loan (60m),59,3545.42,3516.12,29.3,3530.74
BYD Han (Performance),Loan (60m),60,3545.42,3530.74,14.68,0.0
BYD Han (Performance),Auto Flex (48m),1,3218.88,2437.45,781.43,185482.55
BYD Han (Performance),Auto Flex (48m),2,3218.88,2447.58,771.3,183034.97
BYD Han (Performance),Auto Flex (48m),3,3218.88,2457.76,761.12,180577.21
BYD Han (Performance),Auto Flex (48m),4,3218.88,2467.98,750.9,178109.22
BYD Han (Performance),Auto Flex (48m),5,3218.88,2478.24,740.64,175630.98
BYD Han (Performance),Auto Flex (48m),6,3218.88,2488.55,730.33,173142.43
BYD Han (Performance),Auto Flex (48m),7,3218.88,2498.9,719.98,170643.53
BYD Han (Performance),Auto Flex (48m),8,3218.88,2509.29,709.59,168134.24
BYD Han (Performance),Auto Flex (48m),9,3218.88,2519.72,699.16,165614.51
BYD Han (Performance),Auto Flex (48m),10,3218.88,2530.2,688.68,163084.31
BYD Han (Performance),Auto Flex (48m),11,3218.88,2540.72,678.16,160543.59
BYD Han (Performance),Auto Flex (48m),12,3218.88,2551.29,667.59,157992.3
BYD Han (Performance),Auto Flex (48m),13,3218.88,2561.9,656.98,155430.4
BYD Han (Performance),Auto Flex (48m),14,3218.88,2572.55,646.33,152857.85
BYD Han (Performance),Auto Flex (48m),15,3218.88,2583.25,635.63,150274.6
BYD Han (Performance),Auto Flex (48m),16,3218.88,2593.99,624.89,147680.61
BYD Han (Performance),Auto Flex (48m),17,3218.88,2604.78,614.11,145075.83
BYD Han (Performance),Auto Flex (48m),18,3218.88,2615.61,603.27,142460.23
BYD Han (Performance),Auto Flex (48m),19,3218.88,2626.49,592.4,139833.74
BYD Han (Performance),Auto Flex (48m),20,3218.88,2637.41,581.48,137196.33
BYD Han (Performance),Auto Flex (48m),21,3218.88,2648.37,570.51,134547.96
BYD Han (Performance),Auto Flex (48m),22,3218.88,2659.39,559.5,131888.57
BYD Han (Performance),Auto Flex (48m),23,3218.88,2670.45,548.44,129218.13
BYD Han (Performance),Auto Flex (48m),24,3218.88,2681.55,537.33,126536.58
BYD Han (Performance),Auto Flex (48m),25,3218.88,2692.7,526.18,123843.87
BYD Han (Performance),Auto Flex (48m),26,3218.88,2703.9,514.98,121139.98
BYD Han (Performance),Auto Flex (48m),27,3218.88,2715.14,503.74,118424.83
BYD Han (Performance),Auto Flex (48m),28,3218.88,2726.43,492.45,115698.4
BYD Han (Performance),Auto Flex (48m),29,3218.88,2737.77,481.11,112960.63
BYD Han (Performance),Auto Flex (48m),30,3218.88,2749.15,469.73,110211.48
BYD Han (Performance),Auto Flex (48m),31,3218.88,2760.59,458.3,107450.89
BYD Han (Performance),Auto Flex (48m),32,3218.88,2772.07,446.82,104678.82
BYD Han (Performance),Auto Flex (48m),33,3218.88,2783.59,435.29,101895.23
BYD Han (Performance),Auto Flex (48m),34,3218.88,2795.17,423.71,99100.06
BYD Han (Performance),Auto Flex (48m),35,3218.88,2806.79,412.09,96293.27
BYD Han (Performance),Auto Flex (48m),36,3218.88,2818.46,400.42,93474.81
BYD Han (Performance),Auto Flex (48m),37,3218.88,2830.18,388.7,90644.63
BYD Han (Performance),Auto Flex (48m),38,3218.88,2841.95,376.93,87802.67
BYD Han (Performance),Auto Flex (48m),39,3218.88,2853.77,365.11,84948.9
BYD Han (Performance),Auto Flex (48m),40,3218.88,2865.64,353.25,82083.27
BYD Han (Performance),Auto Flex (48m),41,3218.88,2877.55,341.33,79205.71
BYD Han (Performance),Auto Flex (48m),42,3218.88,2889.52,329.36,76316.2
BYD Han (Performance),Auto Flex (48m),43,3218.88,2901.53,317.35,73414.66
BYD Han (Performance),Auto Flex (48m),44,3218.88,2913.6,305.28,70501.06
BYD Han (Performance),Auto Flex (48m),45,3218.88,2925.72,293.17,67575.35
BYD Han (Performance),Auto Flex (48m),46,3218.88,2937.88,281.0,64637.46
BYD Han (Performance),Auto Flex (48m),47,3218.88,2950.1,268.78,61687.37
BYD Han (Performance),Auto Flex (48m),48,61943.88,2962.37,256.52,58725.0
